dropbear,fuzzer-kexcurve25519
exiv2,fuzz-read-print-write
ffmpeg,ffmpeg_BSF_TEXT2MOVSUB_fuzzer
ffmpeg,ffmpeg_BSF_EVC_FRAME_MERGE_fuzzer
ffmpeg,ffmpeg_AV_CODEC_ID_LIBVPX_VP8_fuzzer
file,magic_fuzzer
fio,fuzz_parseini
flac,fuzzer_tool_metaflac
flac,fuzzer_encoder_v2
flac,fuzzer_seek
flac,fuzzer_decoder
flac,fuzzer_metadata
flac,fuzzer_tool_flac
gdbm,gdbm_fuzzer
gfwx,fuzzer-decoder
giflib,egif_target
giflib,dgif_target
gnutls,gnutls_x509_verify_fuzzer
gnutls,gnutls_pkcs7_parser_fuzzer
gnutls,gnutls_x509_crq_parser_fuzzer
gnutls,gnutls_server_fuzzer
gnutls,gnutls_handshake_server_fuzzer
gnutls,gnutls_psk_server_fuzzer
gnutls,gnutls_ocsp_resp_parser_fuzzer
gnutls,gnutls_base64_decoder_fuzzer
gnutls,gnutls_dn_parser_fuzzer
gnutls,gnutls_ext_raw_parse_fuzzer
gnutls,gnutls_x509_crl_parser_fuzzer
gnutls,gnutls_client_fuzzer
gnutls,gnutls_ocsp_req_parser_fuzzer
grok,grk_decompress_fuzzer
guetzli,guetzli_fuzzer
h2o,h2o-fuzzer-http2
h2o,h2o-fuzzer-http1
h2o,h2o-fuzzer-http3
h2o,h2o-fuzzer-url
hostap,eap-sim-peer
hpn-ssh,sshsig_fuzz
hpn-ssh,sig_fuzz
hpn-ssh,kex_fuzz
hpn-ssh,privkey_fuzz
igraph,read_dimacs_flow
igraph,misc_algos
igraph,misc_algos_weighted
igraph,read_dl
imagemagick,encoder_epi_fuzzer
inih,inihfuzz
jansson,json_load_dump_fuzzer
jbig2dec,jbig2_fuzzer
jq,jq_fuzz_load_file
jq,jq_fuzz_compile
jq,jq_fuzz_fixed
jq,jq_fuzz_parse_stream
jq,jq_fuzz_parse_extended
jq,jq_fuzz_parse
kcodecs,kcodecs_fuzzer
knot-dns,fuzz_dname_from_str
knot-dns,fuzz_zscanner
knot-dns,fuzz_dname_to_str
krb5,fuzz_marshal_princ
krb5,fuzz_util
krb5,fuzz_krad
krb5,fuzz_chpw
krb5,fuzz_json
krb5,fuzz_ndr
krb5,fuzz_profile
krb5,fuzz_pac
krb5,fuzz_marshal_cred
krb5,fuzz_gss
krb5,fuzz_krb5_ticket
lame,fuzzer-encoder
lcms,cms_transform_all_fuzzer
lcms,cms_gdb_fuzzer
lcms,cms_cie_cam02_fuzzer
leptonica,pix_rotate_shear_fuzzer
leptonica,paintcmap_fuzzer
leptonica,flipdetect_fuzzer
leptonica,pixconv_fuzzer
leptonica,graphics_fuzzer
leptonica,barcode_fuzzer
leptonica,maze_fuzzer
leptonica,pageseg_fuzzer
leptonica,pix3_fuzzer
libbpf,bpf-object-fuzzer
libcue,fuzz
libexif,exif_loader_fuzzer
libexif,exif_from_data_fuzzer
libfido2,fuzz_pcsc
libfido2,fuzz_bio
libfido2,fuzz_netlink
libfido2,fuzz_attobj
libfido2,fuzz_assert
libfido2,fuzz_credman
libfido2,fuzz_cred
libfido2,fuzz_mgmt
libfido2,fuzz_largeblob
libfido2,fuzz_hid
libgd,wbmp_target
libgd,tga_target
libgd,gd_image_string_fuzzer
libgd,webp_target
libgd,png_target
libgd,gd2_target
libgd,gd_target
libgd,tiff_target
libgd,jpeg_target
libgd,bmp_target
libheif,encoder_fuzzer
libheif,color_conversion_fuzzer
libheif,file_fuzzer
libheif,box_fuzzer
libical,libical_fuzzer
libical,libical_extended_fuzzer
libidn,libidn_stringprep_fuzzer
libidn,libidn_toascii_fuzzer
libidn,libidn_tounicode_fuzzer
libidn2,libidn2_to_unicode_8z8z_fuzzer
libidn2,libidn2_to_ascii_8z_fuzzer
libjpeg-turbo,compress16_lossless_fuzzer_dev
libjpeg-turbo,compress12_lossless_fuzzer
libjpeg-turbo,compress12_fuzzer
libjpeg-turbo,compress12_fuzzer_dev
libjpeg-turbo,compress_lossless_fuzzer_dev
libjpeg-turbo,compress_yuv_fuzzer_dev
libjpeg-turbo,decompress_yuv_fuzzer
libjpeg-turbo,cjpeg_fuzzer_2_1_x
libjpeg-turbo,cjpeg_fuzzer_dev
libjpeg-turbo,transform_fuzzer_dev
libjpeg-turbo,compress_yuv_fuzzer
libjpeg-turbo,libjpeg_turbo_fuzzer_2_1_x
libjpeg-turbo,compress_fuzzer_dev
liblouis,fuzz_backtranslate
liblouis,table_fuzzer
liblouis,fuzz_translate_generic
libmodbus,FuzzServer
libmodbus,FuzzClient
libplist,bplist_fuzzer
libplist,oplist_fuzzer
libplist,jplist_fuzzer
libplist,xplist_fuzzer
libpsl,libpsl_idn2_fuzzer
libpsl,libpsl_icu_fuzzer
libpsl,libpsl_load_fuzzer
libpsl,libpsl_icu_load_dafsa_fuzzer
libpsl,libpsl_idn2_load_fuzzer
libpsl,libpsl_icu_load_fuzzer
libraw,libraw_raf_fuzzer
libraw,libraw_cr2_fuzzer
libraw,libraw_nef_fuzzer
libraw,libraw_fuzzer
libreoffice,zipfuzzer
libreoffice,xlsfuzzer
libreoffice,webpfuzzer
libreoffice,602fuzzer
libspng,spng_read_fuzzer_structure_aware
libspng,spng_read_fuzzer
libspng,spng_write_fuzzer
libsrtp,srtp-fuzzer
libssh,ssh_server_fuzzer
libssh,ssh_pubkey_fuzzer
libssh,ssh_client_fuzzer
libtasn1,libtasn1_parser2tree_fuzzer
libtasn1,libtasn1_gnutls_der_fuzzer
libtasn1,asn1_get_length_der_fuzzer
libtasn1,asn1_get_object_id_der_fuzzer
libtiff,tiff_read_rgba_fuzzer
libtorrent,http_tracker
libtorrent,bdecode_node
libtorrent,dht_node
libtorrent,torrent_info
libtorrent,peer_conn
libtorrent,http_parser
libtpms,fuzz
libxls,fuzz_xls
libxlsxwriter,xlsx_fuzzer
libxml2,html
libxml2,regexp
libxml2,xinclude
libxml2,lint
libxml2,xpath
libxml2,reader
libxml2,valid
libxml2,xml
libxslt,xpath
libxslt,xslt
libyal,libvsmbr_partition_fuzzer
libyal,libfmapi_lzfu_fuzzer
libyal,libodraw_handle_fuzzer
libyal,libfsapfs_file_entry_fuzzer
libyal,libfcrypto_crypt_blowfish_ecb_fuzzer
libyal,libwrc_version_information_resource_fuzzer
libyal,libftxf_record_fuzzer
libyal,libexe_file_fuzzer
libyal,libevt_file_fuzzer
libyal,libfshfs_extended_attribute_fuzzer
libyal,libhmac_sha1_context_fuzzer
libyal,libvsgpt_partition_fuzzer
libyal,libesedb_record_fuzzer
libyal,libcreg_file_fuzzer
libyal,libfwps_store_fuzzer
libyal,libesedb_column_fuzzer
libyal,libbde_volume_fuzzer
libyal,libregf_key_fuzzer
libyal,libhmac_md5_context_fuzzer
libyal,libolecf_file_fuzzer
libyal,libfwevt_manifest_fuzzer
libyal,libfsxfs_extended_attribute_fuzzer
libyal,libfwsi_item_list_fuzzer
libyal,libfsext_volume_fuzzer
libyal,libfcrypto_crypt_des3_ecb_fuzzer
libyal,libfwnt_lzxpress_huffman_fuzzer
libyal,libfsntfs_volume_fuzzer
libyaml,libyaml_reformatter_fuzzer
libyaml,libyaml_loader_fuzzer
libyaml,libyaml_emitter_fuzzer
libyaml,libyaml_deconstructor_fuzzer
libyaml,libyaml_dumper_fuzzer
libyaml,libyaml_deconstructor_alt_fuzzer
libyaml,libyaml_parser_fuzzer
libyaml,libyaml_reformatter_alt_fuzzer
libyaml,libyaml_scanner_fuzzer
libzip,zip_read_file_fuzzer
libzip,zip_write_encrypt_pkware_file_fuzzer
libzip,zip_write_encrypt_aes256_file_fuzzer
libzip,zip_read_fuzzer
libzmq,test_bind_fuzzer
llamacpp,fuzz_tokenizer_spm
lldpd,fuzz_cdp
lldpd,fuzz_sonmp
lldpd,fuzz_edp
lldpd,fuzz_lldp
lua,luaL_buffsub_test
lua,lua_stringtonumber_test
lua,fuzz_lua
lua,luaL_bufflen_test
lua,luaL_buffaddr_test
lua,luaL_loadbuffer_proto_test
lua,lua_load_test
lua,torture_test
lua,luaL_traceback_test
lua,luaL_loadbufferx_test
lua,luaL_gsub_test
lwan,h2_huffman_fuzzer
lwan,request_fuzzer
lwan,pattern_fuzzer
lwan,template_fuzzer
lwan,config_fuzzer
lzma,filters_fuzzer
lzma,lzmaenc_fuzzer
lzma,lzma2dec_fuzzer
lzma,lzma2enc_fuzzer
lzma,ppmdenc_fuzzer
lzma,xzenc_fuzzer
lzma,xzdec_fuzzer
lzma,lzmadec_fuzzer
lzma,7z_fuzzer
lzo,all_lzo_compress
lzo,lzo_compress_target
lzo,lzo_decompress_target
matio,matio_fuzzer
mbedtls,fuzz_pubkey
mbedtls,usepsa-fuzz_client
mbedtls,usepsa-fuzz_privkey
mbedtls,usepsa-fuzz_x509crt
mbedtls,fuzz_x509crl
mdbtools,fuzz_mdb
mercurial,revlog_fuzzer
mercurial,xdiff_fuzzer
mercurial,bdiff_fuzzer
mercurial,jsonescapeu8fast_fuzzer
mercurial,dirs_fuzzer
mercurial,mpatch_fuzzer
mercurial,manifest_fuzzer
mercurial,fm1readmarkers_fuzzer
mercurial,dirstate_fuzzer
mercurial,fncache_fuzzer
miniz,uncompress2_fuzzer
miniz,uncompress_fuzzer
miniz,compress_fuzzer
miniz,small_fuzzer
miniz,large_fuzzer
miniz,flush_fuzzer
miniz,zip_fuzzer
miniz,checksum_fuzzer
minizip,unzip_fuzzer
minizip,zip_fuzzer
monero,bulletproof_fuzz_tests
mosh,terminal_parser_fuzzer
mosh,terminal_fuzzer
ms-tpm-20-ref,tpm_cmd
ndpi,fuzz_alg_bytestream
ndpi,fuzz_community_id
ndpi,fuzz_ds_cmsketch
ndpi,fuzz_alg_hw_rsi_outliers_da
ndpi,fuzz_ds_domain_classify
ndpi,fuzz_filecfg_config
ndpi,fuzz_ds_bitmap64_fuse
ndpi,fuzz_gcrypt_gcm
ndpi,fuzz_alg_memmem
ndpi,fuzz_ds_tree
ndpi,fuzz_filecfg_category
ndpi,fuzz_alg_ses_des
ndpi,fuzz_filecfg_malicious_sha1
ndpi,fuzz_alg_crc32_md5
ndpi,fuzz_is_stun_tcp
neomutt,address-fuzz
nestegg,fuzz
net-snmp,snmp_parse_fuzzer
net-snmp,snmp_config_mem_fuzzer
net-snmp,agentx_parse_fuzzer
ninja,fuzzer
nokogiri,parse_fuzzer
ntopng,fuzz_dissect_packet
ntpsec,FuzzServer
ntpsec,FuzzExtens
ntpsec,FuzzClient
open62541,fuzz_binary_decode
open62541,fuzz_json_decode
open62541,fuzz_mdns_xht
open62541,fuzz_base64_encode
open62541,fuzz_src_ua_util
open62541,fuzz_json_decode_encode
open62541,fuzz_base64_decode
open62541,fuzz_mdns_message
opendnp3,fuzzoutstation
opendnp3,fuzzmaster
opendnp3,fuzzdecoder
openjpeg,opj_decompress_fuzzer_JP2
openjpeg,opj_decompress_fuzzer_J2K
opennavsurf-bag,bag_extended_fuzzer
opennavsurf-bag,bag_read_fuzzer
opensc,fuzz_asn1_print
opensc,fuzz_scconf_parse_string
opensc,fuzz_asn1_sig_value
opensc,fuzz_card
opensc,fuzz_pkcs15_encode
opensc,fuzz_pkcs15_reader
opensc,fuzz_pkcs15_tool
opensc,fuzz_pkcs15init
opensc,fuzz_pkcs11
opensc,fuzz_pkcs15_crypt
opensc,fuzz_piv_tool
opensc,fuzz_pkcs15_decode
openssh,sshsig_fuzz
openssh,sshsigopt_fuzz
openssh,pubkey_fuzz
openssh,privkey_fuzz
openssh,agent_fuzz
openssh,kex_fuzz
openssh,authopt_fuzz
openssh,sig_fuzz
openvswitch,ofctl_parse_target
openvswitch,odp_target
openvswitch,json_parser_target
openvswitch,miniflow_target
openvswitch,ofp_print_target
openvswitch,flow_extract_target
openweave,FuzzPASEResponderStep1
openweave,FuzzPASEInitiatorStep1
openweave,FuzzPASEKeyConfirm
openweave,FuzzPASEInitiatorStep2
openweave,FuzzPASEResponderStep2
openweave,FuzzCertificateConversion
opus,opus_projection_decoder_fuzzer_floating
opus,opus_multistream_decode_fuzzer_fixed
opus,opus_multistream_decode_fuzzer_floating
opus,opus_multistream_encode_fuzzer_floating
p11-kit,rpc_fuzzer
pcapplusplus,FuzzTargetSnoop
pcapplusplus,FuzzTarget
pcapplusplus,FuzzWriter
pcapplusplus,FuzzWriterNg
pcapplusplus,FuzzTargetNg
pffft,pffft_real_fuzzer
pffft,pffft_complex_fuzzer
picotls,fuzz-client-hello
picotls,fuzz-server-hello
pjsip,fuzz-dns
pjsip,fuzz-sip
poppler,label_fuzzer
poppler,page_label_fuzzer
poppler,qt_search_fuzzer
powerdns,fuzz_target_yahttp
powerdns,fuzz_target_proxyprotocol
powerdns,fuzz_target_dnslabeltext_parseRFC1035CharString
powerdns,fuzz_target_dnsdistcache
powerdns,fuzz_target_zoneparsertng
powerdns,fuzz_target_packetcache
powerdns,fuzz_target_moadnsparser
pugixml,fuzz_xpath
pugixml,fuzz_parse
pupnp,FuzzIxml
qpdf,flate_fuzzer
qpdf,lzw_fuzzer
qpdf,future_tiffpredictor_fuzzer
qpdf,future_runlength_fuzzer
qpdf,future_json_fuzzer
qpdf,runlength_fuzzer
qpdf,future_pngpredictor_fuzzer
qpdf,future_qpdf_fuzzer
qpdf,future_dct_fuzzer
qpdf,pngpredictor_fuzzer
qpid-proton,fuzz-message-decode
qpid-proton,fuzz-connection-driver
qt,qtbase_corelib_time_qdatetime_fromstring
qt,qtbase_corelib_serialization_qxmlstream_qxmlstreamreader_readnext
qubes-os,qubesrpc_parse_fuzzer
qubes-os,qrexec_remote_fuzzer
rabbitmq-c,fuzz_server
rabbitmq-c,fuzz_table
rabbitmq-c,fuzz_url
rapidjson,fuzzer
readstat,fuzz_grammar_spss_format
readstat,fuzz_format_sas_commands
readstat,fuzz_format_sas7bcat
readstat,fuzz_compression_sav
readstat,fuzz_format_por
readstat,fuzz_format_dta
readstat,fuzz_format_sas7bdat
rnp,fuzz_keyring_g10
rnp,fuzz_dump
rnp,fuzz_sigimport
rnp,fuzz_keyimport
rnp,fuzz_verify
rnp,fuzz_verify_detached
rnp,fuzz_keyring
rnp,fuzz_keyring_kbx
s2opc,decode_fuzzer
s2opc,parse_tcp_uri_fuzzer
s2opc,sub_fuzzer
s2opc,server_request_fuzzer
selinux,checkpolicy-fuzzer
selinux,binpolicy-fuzzer
selinux,secilc-fuzzer
simdjson,fuzz_minifyimpl
simdjson,fuzz_print_json
simdjson,fuzz_ndjson
simdjson,fuzz_minify
simdjson,fuzz_element
simdjson,fuzz_padded
simdjson,fuzz_atpointer
simdjson,fuzz_implementations
skcms,iccprofile_transform
skcms,iccprofile_info
skcms,iccprofile_atf
sleuthkit,sleuthkit_fls_fat_fuzzer
sleuthkit,sleuthkit_mmls_dos_fuzzer
sleuthkit,sleuthkit_mmls_mac_fuzzer
sleuthkit,sleuthkit_mmls_gpt_fuzzer
sleuthkit,sleuthkit_fls_ntfs_fuzzer
spdlog,format_fuzzer
spdlog,log_fuzzer
spdlog,pattern_fuzzer
spdlog,levels_fuzzer
spdlog,backtrace_fuzzer
spirv-tools,spvtools_binary_parser_fuzzer
spirv-tools,spvtools_opt_legalization_fuzzer
spirv-tools,spvtools_val_fuzzer
spirv-tools,spvtools_opt_performance_fuzzer
sqlite3,ossfuzz
stb,stbi_read_fuzzer
stb,stb_png_read_fuzzer
strongswan,fuzz_pb_tnc
strongswan,fuzz_certs
strongswan,fuzz_ocsp_req
strongswan,fuzz_ids
strongswan,fuzz_crls
strongswan,fuzz_pa_tnc
strongswan,fuzz_ocsp_rsp
sudoers,fuzz_iolog_legacy
sudoers,fuzz_iolog_json
sudoers,fuzz_sudo_conf
sudoers,fuzz_sudoers
sudoers,fuzz_iolog_timing
sudoers,fuzz_policy
sudoers,fuzz_sudoers_ldif
sudoers,fuzz_logsrvd_conf
tarantool,xrow_decode_watch_fuzzer
tinyusb,msc
tinyusb,cdc
tinyusb,net
tmux,input-fuzzer
tomlplusplus,toml_fuzzer
tor,oss-fuzz-addressPTR
tor,oss-fuzz-address
tor,oss-fuzz-consensus
tor,oss-fuzz-hsdescv3-inner
tor,oss-fuzz-http
tor,oss-fuzz-socks
tor,oss-fuzz-descriptor
tor,oss-fuzz-diff
tor,oss-fuzz-strops
tor,oss-fuzz-hsdescv3-middle
tor,oss-fuzz-http-connect
tor,oss-fuzz-microdesc
tor,oss-fuzz-hsdescv3
tor,oss-fuzz-extrainfo
tor,oss-fuzz-vrs
tor,oss-fuzz-diff-apply
unbound,parse_packet_fuzzer
unbound,fuzz_3_fuzzer
unbound,fuzz_4_fuzzer
unbound,fuzz_2_fuzzer
unbound,fuzz_1_fuzzer
unit,fuzz_basic
unit,fuzz_http_h1p_peer
unit,fuzz_http_h1p
unit,fuzz_json
unit,fuzz_http_controller
usbguard,fuzzer-usb-descriptor
usbguard,fuzzer-rules
usbguard,fuzzer-uevent
utf8proc,utf8proc_fuzzer
util-linux,test_last_fuzz
util-linux,test_fdisk_script_fuzz
util-linux,test_mount_fuzz
util-linux,test_blkid_fuzz
valijson,fuzzer
wasmedge,wasmedge-fuzzpo
wasmedge,wasmedge-fuzztool
wavpack,fuzzer
wget,wget_cookie_fuzzer
wget,wget_read_hunk_fuzzer
wget,wget_ntlm_fuzzer
wget,wget_ftpls_fuzzer
wget,wget_options_fuzzer
wget,wget_robots_fuzzer
wget,wget_url_fuzzer
wget,wget_css_fuzzer
wget,wget_netrc_fuzzer
wget,wget_html_fuzzer
wget,wget_progress_fuzzer
wireshark,fuzzshark_udp_port-dhcp
wireshark,fuzzshark_ip_proto-ospf
wireshark,fuzzshark_ip
wireshark,fuzzshark_udp_port-dns
woff2,convert_woff2ttf_fuzzer_new_entry
woff2,convert_woff2ttf_fuzzer
wolfssl,fuzzer-wolfssl-rsa
wolfssl,fuzzer-wolfssh-server-randomize
wolfssl,fuzzer-wolfssl-crl
wolfssl,fuzzer-wolfssl-client-randomize
wolfssl,fuzzer-wolfssh-client-randomize
wt,fuzz-json
wt,fuzz-css
wt,fuzz-xml
wt,fuzz-eval
wuffs,zlib_fuzzer
wuffs,cbor_fuzzer
wuffs,pixel_swizzler_fuzzer
wuffs,xz_fuzzer
wuffs,png_fuzzer
wuffs,json_fuzzer
wuffs,tga_fuzzer
wuffs,gif_fuzzer
wuffs,bzip2_fuzzer
wuffs,jpeg_fuzzer
wuffs,bmp_fuzzer
wxwidgets,zip
xz,fuzz_encode_stream
xz,fuzz_decode_alone
xz,fuzz_decode_stream
yajl-ruby,json_fuzzer
yara,macho_fuzzer
yara,pe_fuzzer
yara,dex_fuzzer
yara,elf_fuzzer
yara,rules_fuzzer
yara,dotnet_fuzzer
zlib,example_small_fuzzer
zlib,zlib_uncompress2_fuzzer
zlib,checksum_fuzzer
zlib,zlib_uncompress_fuzzer
zlib,compress_fuzzer
zlib,minigzip_fuzzer
zlib,example_dict_fuzzer
zlib,example_large_fuzzer
zlib,example_flush_fuzzer
zlib-ng,fuzzer_minigzip
zlib-ng,fuzzer_example_large
zlib-ng,fuzzer_checksum
zstd,decompress_cross_format
zstd,block_round_trip
zstd,dictionary_loader
zstd,simple_compress
